// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死からの	招待		
400022	Lv22	田園の舞踏会	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400023	Lv23	田園の舞踏会	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400024	Lv24	田園の舞踏会	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400025	Lv25	田園の舞踏会	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400026	Lv26	満開の花	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400027	Lv27	満開の花	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400028	Lv28	満開の花	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400029	Lv29	満開の花	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400030	Lv30	満開の花	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
400031	Lv31	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400032	Lv32	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400033	Lv33	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400034	Lv34	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400035	Lv35	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400036	Lv36	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400037	Lv37	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400038	Lv38	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400039	Lv39	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>
400040	Lv40	ロミオの剣	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与
4100	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
410001	Lv1	渡せなかった手紙	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410002	Lv2	渡せなかった手紙	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410003	Lv3	渡せなかった手紙	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410004	Lv4	渡せなかった手紙	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410005	Lv5	渡せなかった手紙	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410006	Lv6	香雪蘭の花は咲く	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410007	Lv7	香雪蘭の花は咲く	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410008	Lv8	香雪蘭の花は咲く	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410009	Lv9	香雪蘭の花は咲く	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410010	Lv10	香雪蘭の花は咲く	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410011	Lv11	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410012	Lv12	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410013	Lv13	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410014	Lv14	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410015	Lv15	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410016	Lv16	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410017	Lv17	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410018	Lv18	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410019	Lv19	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410020	Lv20	炎の中から甦れ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410021	Lv21	玉藻前の伝説	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410022	Lv22	玉藻前の伝説	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410023	Lv23	玉藻前の伝説	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410024	Lv24	玉藻前の伝説	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410025	Lv25	玉藻前の伝説	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410026	Lv26	大好物は肉	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410027	Lv27	大好物は肉	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410028	Lv28	大好物は肉	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410029	Lv29	大好物は肉	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410030	Lv30	大好物は肉	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>
410031	Lv31	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410032	Lv32	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410033	Lv33	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410034	Lv34	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410035	Lv35	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410036	Lv36	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410037	Lv37	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410038	Lv38	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410039	Lv39	クマリの守り人	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
410040	Lv40	スハナは渡さねぇ！	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>スキルゲージチャージ速度</color><color=ffc400>▲</color>\<color=ff7b02>弱点防御</color><color=ffc400>▼</color>、<color=ff7b02>弱点攻撃</color><color=ffc400>▲</color>\<color=ff7b02>無力化(石化、沈黙、混乱、気絶、睡眠、強打)</color>＆<color=ff7b02>時間系デバフ無効化</color>付与\<color=60ff00>味方チーム</color><color=ff7b02>スキルゲージチャージ</color>禁止
4200	ラグナブレイク	魔界の扉が開き、古の神々が降臨する。		
420001	Lv1	妖精のイタズラ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420002	Lv2	妖精のイタズラ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420003	Lv3	妖精のイタズラ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420004	Lv4	妖精のイタズラ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420005	Lv5	妖精のイタズラ	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420006	Lv6	不器用な愛情表現	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420007	Lv7	不器用な愛情表現	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420008	Lv8	不器用な愛情表現	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420009	Lv9	不器用な愛情表現	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420010	Lv10	不器用な愛情表現	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420011	Lv11	砂漠と悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420012	Lv12	砂漠と悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420013	Lv13	砂漠と悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420014	Lv14	砂漠と悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420015	Lv15	砂漠と悪魔	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420016	Lv16	天空神の誘惑	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420017	Lv17	天空神の誘惑	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420018	Lv18	天空神の誘惑	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420019	Lv19	天空神の誘惑	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420020	Lv20	天空神の誘惑	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420021	Lv21	目覚めた女王	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420022	Lv22	目覚めた女王	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420023	Lv23	目覚めた女王	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420024	Lv24	目覚めた女王	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420025	Lv25	目覚めた女王	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420026	Lv26	女王の裁き	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420027	Lv27	女王の裁き	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420028	Lv28	女王の裁き	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420029	Lv29	女王の裁き	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
420030	Lv30	女王の裁き	空欄	<color=ff0000>敵チーム</color>に<color=ff7b02>弱点防御</color><color=ffc400>▼</color>付与
