// key	ITEM_NAME_	ITEM_DESCRIPTION_
50150212	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150213	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150214	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150301	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150302	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150303	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150304	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150305	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150312	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150313	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150314	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150401	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150402	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150403	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150404	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150405	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150412	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150413	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150414	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150501	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150502	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150503	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150504	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150505	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150512	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150513	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50150514	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151201	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151202	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151203	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151204	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151205	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151212	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151213	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151214	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151301	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151302	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151303	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151304	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151305	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151312	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151313	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151314	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151401	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151402	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151403	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151404	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151405	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151412	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151413	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
50151414	增幅暴擊核心	<color=ff5f1e>增幅暴擊</color>點火核心。\包含了3種能力。\象徵勝利的希伯來字母塔夫發著光芒。
5130001	一般的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5130015	心	努力進行舞妓練習和八極拳修業的女孩。她從練習和修業中偷空到此度假。
5130025	海咲	作為專屬助手而支援島主的打工女孩。
5130055	海中偶像	哈囉~各位惡魔！大家還有精神嗎？\那就讓我們把氣氛炒熱吧！
5130075	最甜蜜的求婚	惡魔先生...你想要一束象徵世上最甜蜜話語的花兒嗎？
5130145	秘密的約會	在遙遠之處聽到了微弱的聲音。\你的名字是？想跟我做朋友嗎？
5130155	午後列車	無法逃避等待你露出一絲弱點的那股執拗視線。
5130165	小小襲擊者	我聽說你今天進了很多美味的香蕉牛奶。
5130175	認真的員工	無論是人類還是惡魔，只要會算數就可以了。\請問有點數卡嗎？
5131001	一般的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5140001	巨大的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5140035	露娜	進行世界旅行的學者。在倒在沙灘上時，被「烤地瓜」所救的女孩。
5140045	女天狗	從深山降臨人世，個性陽剛的天狗公主。因為一股不可思議力量而失去了翅膀。
5140055	今天是好孩子摩亞哦	我會為你招來所有最棒的Child，主人。\你最喜歡哪個摩亞呢？
5140065	女神的洗禮	愚蠢的牧羊人啊。跪下並接受女神的洗禮吧。
5140075	作戰會議！	主人公與他的夥伴捲入了齧齒類裡社會的紛爭！\究竟誰會成為齧齒類之王呢？
5140085	時間結束！	精於為非作歹和時間管理才稱得上真正的惡魔。\...這樣的課程你大概還得上一個小時左右。
5140095	跳高高	我今天狀態超好！你最好趕快跟上！\我要去簽好多好多的契約，讓你大吃一驚！
5140105	戰略家的夜晚	那麼，該怎麼做呢...\要怎麼教導才能讓魔界最弱的惡魔獨當一面呢？
5140115	HERO	獨一、無二，代表魔界的最弱惡魔！掙扎著度過每一天悲慘的生活，但即使如此還是活著。
5140125	夢幻隊伍	隆重介紹魅魔夢幻隊伍，\她們的組成目的是讓魔界最弱的惡魔成為魔王！
5140135	享樂之城	這就是究極的慾望。在豪華之城裡的絕世美女。\還有這些...勁爆的身材！
5140145	NIGHTMARE	在惡夢與現實間輾轉的文森特。
5141001	巨大的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5150001	銀河的休息處	靈魂強化素材。\增加靈魂強化經驗值。
5150015	與那名女祭司一起	神曰：「醒悟吧。只要相信就能獲得救贖。」
5150016	與那名女祭司一起	神曰：「醒悟吧。只要相信就能獲得救贖。」
5150025	蔚藍的少女	毫無目的，在遠方徘徊著的蔚藍少女。
5150026	蔚藍的少女	毫無目的，在遠方徘徊著的蔚藍少女。
5150045	貫穿天堂的驕傲	閃耀吧，守護主人的榮耀之槍！\魔王爭奪戰即是夏洛特的聖戰。
5150046	貫穿天堂的驕傲	閃耀吧，守護主人的榮耀之槍！\魔王爭奪戰即是夏洛特的聖戰。
5150055	徘徊的道士	懷著不為人知的秘密，如流雲般四處徘徊。
5150056	徘徊的道士	懷著不為人知的秘密，如流雲般四處徘徊。
5150065	微笑的力量	我永遠都是你的同伴！\即便是凍土也會融於我的溫柔微笑之下！
5150066	微笑的力量	我永遠都是你的同伴！\即便是凍土也會融於我的溫柔微笑之下！
5150075	狩獵惡魔的惡魔	你聽說了嗎？\好像有個殺了自己老師的惡魔正在獵殺其他惡魔呢。
5150076	狩獵惡魔的惡魔	你聽說了嗎？\好像有個殺了自己老師的惡魔正在獵殺其他惡魔呢。
5150085	S.T.F.	別動！把雙手舉起來！\反惡魔特殊部隊隊員，瑪弗德特出擊！
5150086	S.T.F.	別動！把雙手舉起來！\反惡魔特殊部隊隊員，瑪弗德特出擊！
5150095	深夜小夥伴	奇蹟般的合作！\深夜小夥伴有兩人？
5150096	深夜夥伴	奇蹟般的合作！\深夜小夥伴有兩人？
5150135	S.O.W	應許之日…有著黑翅膀的門徒為你而來了。
5150136	S.O.W	應許之日…有著黑翅膀的門徒為你而來了。
5150145	午休時刻	寧靜的午後。三名魅魔在樹蔭下午睡。
5150146	午休時刻	寧靜的午後。三名魅魔在樹蔭下午睡。
5150155	海中約會	抓到帥哥啦！\咦？等等，惡魔，是你嗎？
5150156	海中約會	抓到帥哥啦！\咦？等等，惡魔，是你嗎？
5150165	無能惡魔的特訓	我必須要讓主人成為魔王！給無能惡魔做特訓的魅魔。
5150166	無能惡魔的特訓	我必須要讓主人成為魔王！給無能惡魔做特訓的魅魔。
5150175	紫藤下的約定	輕柔的徐風與沉靜的雙眼。\充滿著決心的眼神一定...
5150176	紫藤下的約定	輕柔的徐風與沉靜的雙眼。\充滿著決心的眼神一定...
5150185	被騎在頭上的惡魔	別再為這些小傷哭來哭去了。\你這個笨手笨腳的惡魔。我看你死一死算了。
5150186	被騎在頭上的惡魔	別再為這些小傷哭來哭去了。\你這個笨手笨腳的惡魔。我看你死一死算了。
5150205	在海灘放鬆	在沙灘的陽傘下優雅地放鬆。
5150206	在海灘放鬆	在沙灘的陽傘下優雅地放鬆。
5150215	假期	就算是在魔王爭奪戰之中，也該放個暑假！
5150216	假期	就算是在魔王爭奪戰之中，也該放個暑假！
5150225	夏日慶典之夜	哇！煙火真是漂亮！主人，再給我一個蘋果糖吧！
5150226	夏日慶典之夜	哇！煙火真是漂亮！主人，再給我一個蘋果糖吧！
5150235	潛水！	1%的勇氣和99%的努力！我們就在海邊一起狂歡吧！
5150236	潛水！	1%的勇氣和99%的努力！我們就在海邊一起狂歡吧！
5150255	海岸女神	從未歷經過夏日酷陽的雪白肌膚。\微鹹的海風輕撫過她束起的頭髮。
5150256	海岸女神	從未歷經過夏日酷陽的雪白肌膚。\微鹹的海風輕撫過她束起的頭髮。
5150295	禁忌的果實	絕對不可以吃被遺忘樂園之樹所掉下來的果實。
