// key	CHAT_
c438_12_hit_3	Aaah!
c438_12_prskill	I'm not lonely.
c438_12_skill	I want to run away...
c438_12_spa	This is good. I was exhausted.\Ahh... I'm going to have a good night's sleep tonight.
c438_12_startbt	What a hassle!
c438_12_story1	Did you know?\Your blind love is what makes you so special.
c438_12_story2	I don't like you. Actually, I hate you.\I want to vomit when you're near me.
c438_12_story3	This side of me is only for you.\Besides, even if I forget myself, you won't. Right?
c438_12_true1	Why do you keep bugging me?\If you're trying to anger me, you're failing miserably.
c438_12_true2	Being patient isn't hard. I'm weak.\Being patient is the only thing I'm good at.
c438_12_true3	In the end, everyone's alone but...\But Eve, why wouldn't you leave me alone?
c438_12_victory	We won, somehow.
c438_boss_long	Did you come to celebrate Semele's wedding?
c438_boss_short	You're earlier than I thought.
c438_ctskill	I'll take care of you.
c438_death_1	Please, stay here in my final moments...
c438_death_2	I love you...
c438_drive	Here comes the bride.
c438_hit_1	Stop being so clingy.
c438_hit_2	Not bad. Hah hah hah!
c438_hit_3	I've taken a liking to you.
c438_prskill	Are you curious about Loki?
c438_skill	Try harder!
c438_spa	This is good. I was exhausted.\Ahh... I'm going to have a good night's sleep tonight.
c438_startbt	You don't really trust me, do you?
c438_story1	Did you know?\Your blind love is what makes you so special.
c438_story2	I don't like you. Actually, I hate you.\I want to vomit when you draw near.
c438_story3	This side of me is only for you.\Besides, even if I forget myself, you won't. Right?
c438_true1	Being Loki's bride means\that you get to share his glass, and only I can handle that.
c438_true2	No one but Loki can be the next Archfiend. He's the only one\who can embrace this world.
c438_true3	Don't you hear his voice?\Poor thing, you can't hear his sweet voice.
c438_victory	Loki, are you happy?
c439_boss_long	For Maestro.
c439_boss_short	Are you ready?
c439_ctskill	This way!
c439_death_1	I haven't had the chance...to say anything...
c439_death_2	Maestro...I'm sorry...
c439_drive	Please listen to how I feel!
c439_hit_1	Urgh...
c439_hit_2	Not yet.
c439_hit_3	One more time.
c439_prskill	Allow me!
c439_skill	No need for concern!
c439_spa	Self-control is fundamental for a pop star.
c439_startbt	I'm done giving up.
c439_story1	*sigh* That was close.\I almost ended up confessing to him.
c439_story2	This is the Juliet costume\that Maestro had prepared.\I thought I'd never get a chance to wear it.
c439_story3	Please wait for me, Maestro.
c439_true1	This isn't the time for hesitation.\I must let Maestro know how I feel.
c439_true2	I want to be by Maestro's side forever.
c439_true3	They keep telling me I'm working too hard.\But I'm all right.\If it's for Maestro, I...
c439_victory	I'm glad I didn't give up.
c440_boss_long	Your beautiful Mona has arrived. ♡
c440_boss_short	I'm here!
c440_ctskill	This is going to sting.
c440_death_1	Ouch. Let me take a little break.
c440_death_2	Ack. I didn't know this was coming...
c440_drive	Let's have some fun, shall we?
c440_hit_1	Ow, ow, ow!
c440_hit_2	That hurts!
c440_hit_3	Ugh!
c440_prskill	Here we go!
c440_skill	And take this!
c440_spa	Ahh! Soaking in a hot spring is so relaxing.
c440_startbt	All right, let's get started! ♡
c440_story1	Hee hee. I can't believe you dragged me into this. ♡
c440_story2	The Queen doesn't seem to like them.\I don't know if it's a good idea for you to keep this carrot patch.
c440_story3	Hee hee. This is silly, but everyone seems to enjoy it.
c440_true1	The sky looks remarkably blue today.\I haven't felt this refreshed in a long time.
c440_true2	I wonder what my little master is doing right now.\I hope he's not lost without me.
c440_true3	Sometimes my mind goes blank and I feel like I'm floating in the air.\I don't know if this is normal or not.
c440_victory	I won, as usual! ♡
c441_boss_long	Now is the time for justice!
c441_boss_short	Justice prevails!
c441_ctskill	That was lucky.
c441_death_1	Justice...cannot be defeated...
c441_death_2	Oh, no...!
c441_drive	I'll fight you with everything I have!
c441_hit_1	Ouch!
c441_hit_2	Urgh!
c441_hit_3	Ahhh!
c441_prskill	Isn't that a little...cowardly?
c441_skill	I've found the perpetrator!
c441_spa	I'm so sorry to enjoy it all by myself.
c441_startbt	I can't lose!
c441_story1	If you knew what it was, you could\have told me sooner.
c441_story2	Not on my watch! Prepare yourself, murderer!\Robin of Justice is coming to take you down!
c441_story3	Now that I know, Robin of Justice can't\just stand by and do nothing.
c441_true1	A hero may disappear, but justice lasts forever!\Huh... That actually sounded kinda cool! Time to write it down.
c441_true2	No matter what hurdles obstruct its path, justice\never falters. Isn't that right? Hehehe.
c441_true3	You aren't half bad as a master, you know\that? I'm glad we met.
c441_victory	Justice always prevails! Hehehe.
c442_10_boss_long	I'll purge all sins.
c442_10_boss_short	Come, foolish one.
c442_10_ctskill	Be enlightened.
c442_10_death_1	I see the shore of enlightenment.
c442_10_death_2	I perish along with my anguish...
c442_10_drive	I must be freed from all anguish.
c442_10_hit_1	Aah...
c442_10_hit_2	I repent.
c442_10_hit_3	Please protect me.
c442_10_prskill	I will cross the sea of pain.
c442_10_skill	Begone!
c442_10_spa	Everything, black or white, comes out of you.\Be careful not to incline toward either side.
c442_10_startbt	Is this where I belong?
c442_10_story1	She's somewhere in this world.\If we're meant to see each other again, we will.
c442_10_story2	Welcome. A set of luxury utensils made by a master craftsman\is now only 9,990 yen...
c442_10_story3	Maybe I wouldn't be too ashamed to see you again\if I free myself from all my anguish some day.
c442_10_true1	I see countless faces inside you.\I don't know how you're going to embrace them all...
c442_10_true2	I reunited with Arhat in the darkened room.\My ears still ring from her cries.
c442_10_true3	Let the past go.\What matters is the present.
c442_10_victory	I've severed yet another karmic string.
c442_boss_long	What's your karma?
c442_boss_short	Be enlightened.
c442_ctskill	Stop hating others.
c442_death_1	Life is pain.
c442_death_2	This is my karma...
c442_drive	Om ga ra si ya sva ha.
c442_hit_1	Life is so meaningless.
c442_hit_2	Whew...
c442_hit_3	Ugh...!
c442_prskill	Be gone, evil spirit.
c442_skill	Stay calm.
c442_spa	Everything, both black and white, comes from you.\Be careful not to lean tow either side.
c442_startbt	Let me guide you to Nirvana.
c442_story1	She's somewhere in this world. If we're meant to see\each other again, we will.
c442_story2	Welcome. A set of luxury utensils made by a master craftsman\is now only 9,990 yen...
c442_story3	Maybe I wouldn't be too ashamed to see you again\if I free myself from all my anguish some day.
c442_true1	I realized everything in the world had weakness.\And the greatest weakest of all was my mind.
c442_true2	The more I return to life, the weaker I am.\Arhat always comes back strong as iron.
c442_true3	We'll reform the exorcists with Arhat at the helm.\We'll reclaim the light we've lost.
c442_victory	They all are at peace now.
c443_boss_long	I'm here for your treasure.
c443_boss_short	What do you cherish most?
c443_ctskill	Luck is another way of meaning skill.
c443_death_1	Ugh, Logan...
c443_death_2	Next time... I'll...
c443_drive	I warned you.
c443_hit_1	Urgh!
c443_hit_2	Interesting.
c443_hit_3	Hmpf!
c443_prskill	Give up.
c443_skill	I'm not going to go easy on you.
c443_spa	This is unexpected.\How'd you find such a nice spot?
c443_startbt	How 'bout I show you what I can do?
c443_story1	Everyone, stay tuned to hear about PHAN+IC's newest derring-do!
c443_story2	Yeah, it's going to be tough.\But that's what makes me want it even more.
c443_story3	Once again, thank you, Demon.\I don't think I'd have this opportunity anywhere else, even in New York.
c443_true1	I'll do anything\to impress Logan.
c443_true2	I must condition myself to be\the kind of thief other thieves whisper about. Okay, I need to start with the perfect scheme.
c443_true3	There's nothing PHAN+IC the Phantom Thieves can't purloin\from out of the moonlight. Its glow shows us where the treasures sparkle brightest.
c443_victory	Perfect.
c445_10_boss_long	Stop resisting.
c445_10_boss_short	Are you afraid?
c445_10_ctskill	Are you tired already?
c445_10_death_1	Suhana... for you...
c445_10_death_2	I'll stay with you.
c445_10_drive	Oh, marvelous night.
c445_10_hit_1	Exciting, isn't it?
c445_10_hit_2	I'll repay you in kind.
c445_10_hit_3	Ooof!
c445_10_prskill	Your life is mine.
c445_10_skill	Interesting.
c445_10_spa	Sometimes, it's necessary to retreat and rest.\To prepare for a new battle.
c445_10_startbt	Want blood?
c445_10_story1	Sometimes in life you have to make choices. I had two options,\and I chose the path that took me away from that life.
c445_10_story2	Night is mysterious.\Things that you don't see during the day come out of hiding.
c445_10_story3	You're not Suhana, but... I still feel the connection.\I can't help but open up like we know each other.
c445_10_true1	I just wanted to live peacefully with Suhana.\Where did things go wrong?
c445_10_true2	Have you seen Nirrti? I think she left the house\for a walk, again. Bah, she's such a handful.
c445_10_true3	As humiliating as it is to admit,\I can't protect Suhana on my own.
c445_10_victory	Good job!
c445_11_boss_long	Stop resisting.
c445_11_boss_short	Are you afraid?
c445_11_ctskill	Are you tired already?
c445_11_death_1	Suhana... for you...
c445_11_death_2	I'll stay with you.
c445_11_drive	Oh, marvelous night.
c445_11_hit_1	Exciting, isn't it?
c445_11_hit_2	I'll repay you in kind.
c445_11_hit_3	Ooof!
c445_11_prskill	Your life is mine.
c445_11_skill	Interesting.
c445_11_spa	Sometimes, it's necessary to retreat and rest.\To prepare for a new battle.
c445_11_startbt	Want blood?
c445_11_story1	Sometimes in life you have to make choices. I had two options,\and I chose the path that took me away from that life.
c445_11_story2	Night is mysterious.\Things that you don't see during the day come out of hiding.
c445_11_story3	You're not Suhana, but... I still feel the connection.\I can't help but open up like we know each other.
c445_11_true1	I just wanted to live peacefully with Suhana.\Where did things go wrong?
c445_11_true2	Have you seen Nirrti? I think she left the house\for a walk, again. Bah, she's such a handful.
c445_11_true3	As humiliating as it is to admit,\I can't protect Suhana on my own.
c445_11_victory	Good job!
c445_88_boss_long	You'd better run while you can.
c445_88_boss_short	Let's see how strong you are.
c445_88_bubble_prskill	Is that all?
c445_88_bubble_skill	That's it?
c445_88_ctskill	Shut up.
c445_88_death_1	Can we meet again?
c445_88_death_2	Suhana...
c445_88_drive	Goddess of Light!
c445_88_hit_1	Sheesh.
c445_88_hit_2	Ugh...!
c445_88_hit_3	You're laughable.
c445_88_hit_4	Drat!
c445_88_hit_5	Hmpf!
c445_88_hit_6	Urgh!
c445_88_hit_7	Showoff.
c445_88_hit_8	Not bad.
c445_88_hit_9	Outta the way!
c445_88_prskill	Is that all?
c445_88_skill	That's it?
c445_89_boss_long	You'd better run while you can.
c445_89_boss_short	Let's see how strong you are.
c445_89_bubble_prskill	Is that all?
c445_89_bubble_skill	That's it?
c445_89_ctskill	Shut up.
c445_89_death_1	Can we meet again?
c445_89_death_2	Suhana...
c445_89_drive	Goddess of Light!
c445_89_hit_1	Sheesh.
c445_89_hit_2	Ugh...!
c445_89_hit_3	You're laughable.
c445_89_hit_4	Drat!
c445_89_hit_5	Hmpf!
c445_89_hit_6	Urgh!
c445_89_hit_7	Showoff.
c445_89_hit_8	Not bad.
c445_89_hit_9	Outta the way!
c445_89_prskill	Is that all?
c445_89_skill	That's it?
c445_boss_long	Show me what you've got.
c445_boss_short	I smell blood.
c445_ctskill	Shut up.
c445_death_1	Can we meet again?
c445_death_2	Suhana...
c445_drive	Goddess of Light!
c445_hit_1	Don't do that!
c445_hit_2	Goh...
c445_hit_3	Urgh!
c445_prskill	You're awful confident, aren't you?
c445_skill	Go away.
c445_spa	Sometimes, it's necessary to retreat and rest.\To prepare for a new battle.
c445_startbt	I won't take long.
c445_story1	Sometimes in life you have to make choices. I had two options,\and I chose the path that took me away from that life.
c445_story2	Night is mysterious.\Things that you don't see during the day come out of hiding.
c445_story3	You're not Suhana, but... I still feel the connection.\I can't help but open up like we know each other.
c445_true1	Kumari knows everything.\That's a lie.
c445_true2	The more I try to shut myself off, the more I open myself up.\Geez, this is not good.
c445_true3	Suhana is a miracle to me.\The only miracle the gods have seen fit to bestow on me.
c445_victory	Not bad.
c446_88_boss_long	The survivors are the victors.
c446_88_boss_short	Can you defeat me?
c446_88_bubble_prskill	I will show you fear.
c446_88_bubble_skill	I see your weakness.
c446_88_ctskill	Will you run?
c446_88_death_1	You're strong...
c446_88_death_2	I failed...
c446_88_drive	Are you afraid of me?
c446_88_hit_1	Guh...
c446_88_hit_2	What's this?
c446_88_hit_3	It seems that luck is on my side.
c446_88_hit_4	Ooof!
c446_88_hit_5	Not bad.
c446_88_hit_6	Insufficient.
c446_88_hit_7	Disappointing.
c446_88_hit_8	Urgh!
c446_88_hit_9	Is that all?
c446_88_prskill	I will show you fear.
c446_88_skill	I see your weakness.
c446_boss_long	You should retreat while you can.
c446_boss_short	Commencing annihilation.
c446_ctskill	Will you run?
c446_death_1	You're strong...
c446_death_2	I failed...
c446_drive	Are you afraid of me?
c446_hit_1	Guh!
c446_hit_2	Ooof!
c446_hit_3	Get out of my way.
c446_prskill	Silence.
c446_skill	Useless.
c446_spa	You're a lucky one.
c446_startbt	Starting mission.
c446_story1	Don't waste my time. Yes or no.\I'll let you go in one piece if you tell me the truth.
c446_story2	*sigh* I had a chance to pet the little floofball.\What a shame.
c446_story3	He's a wannabe demon,\working for humans to get by?
c446_true1	I have gone through hell and back on countless battlefields.\But no battle was more fierce than a married couple's quarrel.
c446_true2	Amos Island is not a bad place.\The scenery is lovely... But the war of the spouses is terribly incredible.
c446_true3	A mercenary's role is to serve at\their client's leisure. That is my worth.
c446_victory	Is this it?
