// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀約	0	
400040	Lv.40	羅密歐之劍	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\ <color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>
4100	諸神強襲	魔界大門開啟，古神紛紛降臨。		
410001	Lv.1	無法寄送之信	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410002	Lv.2	無法寄送之信	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410003	Lv.3	無法寄送之信	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410004	Lv.4	無法寄送之信	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410005	Lv.5	無法寄送之信	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410006	Lv.6	香雪蘭綻放	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410007	Lv.7	香雪蘭綻放	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410008	Lv.8	香雪蘭綻放	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410009	Lv.9	香雪蘭綻放	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410010	Lv.10	香雪蘭綻放	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410011	Lv.11	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410012	Lv.12	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410013	Lv.13	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410014	Lv.14	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410015	Lv.15	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410016	Lv.16	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410017	Lv.17	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410018	Lv.18	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410019	Lv.19	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410020	Lv.20	浴火重生	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410021	Lv.21	玉藻前的傳說	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410022	Lv.22	玉藻前的傳說	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410023	Lv.23	玉藻前的傳說	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410024	Lv.24	玉藻前的傳說	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410025	Lv.25	玉藻前的傳說	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410026	Lv.26	我最愛吃肉了	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410027	Lv.27	我最愛吃肉了	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410028	Lv.28	我最愛吃肉了	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410029	Lv.29	我最愛吃肉了	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410030	Lv.30	我最愛吃肉了	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
410031	Lv.31	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410032	Lv.32	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410033	Lv.33	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410034	Lv.34	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410035	Lv.35	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410036	Lv.36	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410037	Lv.37	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410038	Lv.38	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410039	Lv.39	庫瑪麗守護者	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
410040	Lv.40	我不會讓你奪走蘇漢納！	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>、<color=ff7b02>弱點攻擊力</color> <color=ffc400>↑</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>及<color=ff7b02>時間系減益無效</color>\<color=60ff00>我方隊伍</color>：<color=ff7b02>Skill量表充能</color>禁止使用
4200	諸神強襲	魔界大門開啟，古神紛紛降臨。		
420001	Lv.1	妖精的惡作劇	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420002	Lv.2	妖精的惡作劇	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420003	Lv.3	妖精的惡作劇	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420004	Lv.4	妖精的惡作劇	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420005	Lv.5	妖精的惡作劇	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420006	Lv.6	笨拙的愛意表達	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420007	Lv.7	笨拙的愛意表達	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420008	Lv.8	笨拙的愛意表達	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420009	Lv.9	笨拙的愛意表達	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420010	Lv.10	笨拙的愛意表達	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420011	Lv.11	沙漠與惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420012	Lv.12	沙漠與惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420013	Lv.13	沙漠與惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420014	Lv.14	沙漠與惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420015	Lv.15	沙漠與惡魔	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420016	Lv.16	天空神的誘惑	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420017	Lv.17	天空神的誘惑	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420018	Lv.18	天空神的誘惑	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420019	Lv.19	天空神的誘惑	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420020	Lv.20	天空神的誘惑	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420021	Lv.21	覺醒的女王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420022	Lv.22	覺醒的女王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420023	Lv.23	覺醒的女王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420024	Lv.24	覺醒的女王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420025	Lv.25	覺醒的女王	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420026	Lv.26	女王的裁斷	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420027	Lv.27	女王的裁斷	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420028	Lv.28	女王的裁斷	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420029	Lv.29	女王的裁斷	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420030	Lv.30	女王的裁斷	空欄	<color=ff0000>敵方隊伍</color><color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420031	Lv.31	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420032	Lv.32	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420033	Lv.33	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420034	Lv.34	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420035	Lv.35	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420036	Lv.36	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420037	Lv.37	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420038	Lv.38	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420039	Lv.39	華美樂園	空欄	<color=ff0000>敵方隊伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color><color=ffc400>↓</color>
420040	Lv.40	樂園與真愛	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>Skill量表充能速度</color> <color=ffc400>↑</color>\<color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>\<color=ff7b02>弱化減益(石化、沉默、混亂、暈眩、睡眠、重擊)</color>以及<color=ff7b02>時間系減益無效</color>
430001	Lv.1	女巫與掃帚	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430002	Lv.2	女巫與掃帚	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430003	Lv.3	女巫與掃帚	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430004	Lv.4	女巫與掃帚	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430005	Lv.5	女巫與掃帚	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430006	Lv.6	我想要惡魔的力量	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430007	Lv.7	我想要惡魔的力量	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430008	Lv.8	我想要惡魔的力量	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430009	Lv.9	我想要惡魔的力量	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430010	Lv.10	我想要惡魔的力量	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430011	Lv.11	99%的努力	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430012	Lv.12	99%的努力	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430013	Lv.13	99%的努力	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430014	Lv.14	99%的努力	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430015	Lv.15	99%的努力	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430016	Lv.16	1%的勇氣	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430017	Lv.17	1%的勇氣	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430018	Lv.18	1%的勇氣	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430019	Lv.19	1%的勇氣	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430020	Lv.20	1%的勇氣	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430021	Lv.21	規則就是為了被打破才存在的	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430022	Lv.22	規則就是為了被打破才存在的	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430023	Lv.23	規則就是為了被打破才存在的	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430024	Lv.24	規則就是為了被打破才存在的	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430025	Lv.25	規則就是為了被打破才存在的	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430026	Lv.26	奔向自由	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
430027	Lv.27	奔向自由	空欄	<color=ff0000>敵方隊伍：</color><color=ff7b02>弱點防禦力</color> <color=ffc400>↓</color>
