// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	死亡	邀约	0	
420040	Lv.40	乐园与真爱	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>和<color=ff7b02>时间系减益无效</color>
430001	Lv.1	女巫与扫帚	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430002	Lv.2	女巫与扫帚	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430003	Lv.3	女巫与扫帚	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430004	Lv.4	女巫与扫帚	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430005	Lv.5	女巫与扫帚	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430006	Lv.6	我想要恶魔的力量	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430007	Lv.7	我想要恶魔的力量	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430008	Lv.8	我想要恶魔的力量	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430009	Lv.9	我想要恶魔的力量	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430010	Lv.10	我想要恶魔的力量	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430011	Lv.11	99%的努力	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430012	Lv.12	99%的努力	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430013	Lv.13	99%的努力	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430014	Lv.14	99%的努力	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430015	Lv.15	99%的努力	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430016	Lv.16	1%的勇气	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430017	Lv.17	1%的勇气	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430018	Lv.18	1%的勇气	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430019	Lv.19	1%的勇气	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430020	Lv.20	1%的勇气	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430021	Lv.21	规则就是为了被打破才存在的	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430022	Lv.22	规则就是为了被打破才存在的	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430023	Lv.23	规则就是为了被打破才存在的	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430024	Lv.24	规则就是为了被打破才存在的	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430025	Lv.25	规则就是为了被打破才存在的	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430026	Lv.26	奔向自由	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430027	Lv.27	奔向自由	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430028	Lv.28	奔向自由	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430029	Lv.29	奔向自由	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430030	Lv.30	奔向自由	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
430031	Lv.31	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430032	Lv.32	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430033	Lv.33	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430034	Lv.34	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430035	Lv.35	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430036	Lv.36	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430037	Lv.37	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430038	Lv.38	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430039	Lv.39	别抛下我	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
430040	Lv.40	吸干骨髓	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御力</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击力</color><color=ffc400>↑</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>和<color=ff7b02>时间系减益无效</color>
440001	Lv.1	贵妇展露笑颜	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440002	Lv.2	贵妇展露笑颜	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440003	Lv.3	贵妇展露笑颜	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440004	Lv.4	贵妇展露笑颜	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440005	Lv.5	贵妇展露笑颜	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440006	Lv.6	直到梦之终点	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440007	Lv.7	直到梦之终点	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440008	Lv.8	直到梦之终点	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440009	Lv.9	直到梦之终点	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440010	Lv.10	直到梦之终点	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440011	Lv.11	弑师恶魔	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440012	Lv.12	弑师恶魔	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440013	Lv.13	弑师恶魔	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440014	Lv.14	弑师恶魔	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440015	Lv.15	弑师恶魔	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440016	Lv.16	狂气的恶魔狩猎	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440017	Lv.17	狂气的恶魔狩猎	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440018	Lv.18	狂气的恶魔狩猎	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440019	Lv.19	狂气的恶魔狩猎	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440020	Lv.20	狂气的恶魔狩猎	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440021	Lv.21	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440022	Lv.22	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440023	Lv.23	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440024	Lv.24	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440025	Lv.25	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440026	Lv.26	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440027	Lv.27	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440028	Lv.28	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440029	Lv.29	地狱之炉的恶魔铁匠	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>
440030	Lv.30	随焰燃尽！	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>\<color=ff7b02>弱化减益（石化、沉默、混乱、眩晕、睡眠、重击）</color>和<color=ff7b02>时间系减益无效</color>\<color=60ff00>我方队伍</color>：<color=ff7b02>暴击率</color><color=ffc400>↓</color>
441001	Lv.1	魔神的喝斥		
441002	Lv.2	魔神的喝斥		
441003	Lv.3	魔神的喝斥		
441004	Lv.4	魔神的喝斥		
441005	Lv.5	魔神的喝斥		
441006	Lv.6	魔神的喝斥		
441007	Lv.7	魔神的喝斥		
441008	Lv.8	魔神的喝斥		
441009	Lv.9	魔神的喝斥		
441010	Lv.10	魔神的喝斥		
441011	Lv.11	魔神的喝斥		
441012	Lv.12	魔神的喝斥		
441013	Lv.13	魔神的喝斥		
441014	Lv.14	魔神的喝斥		
441015	Lv.15	魔神的喝斥		
441016	Lv.16	魔神的喝斥		
441017	Lv.17	魔神的喝斥		
441018	Lv.18	魔神的喝斥		
441019	Lv.19	魔神的喝斥		
441020	Lv.20	魔神的喝斥		
450001	Lv.1	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450002	Lv.2	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450003	Lv.3	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450004	Lv.4	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450005	Lv.5	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450006	Lv.6	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450007	Lv.7	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450008	Lv.8	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450009	Lv.9	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450010	Lv.10	痴狂圣物	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450011	Lv.11	堕落的驱魔师	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450012	Lv.12	堕落的驱魔师	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450013	Lv.13	堕落的驱魔师	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450014	Lv.14	堕落的驱魔师	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450015	Lv.15	堕落的驱魔师	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450016	Lv.16	阴谋的修道士	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450017	Lv.17	阴谋的修道士	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450018	Lv.18	阴谋的修道士	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450019	Lv.19	阴谋的修道士	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450020	Lv.20	阴谋的修道士	空栏	<color=ff0000>敌方队伍：</color><color=ff7b02>弱点防御</color><color=ffc400>↓</color>
450021	Lv.21	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450022	Lv.22	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450023	Lv.23	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450024	Lv.24	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450025	Lv.25	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450026	Lv.26	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450027	Lv.27	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
450028	Lv.28	为主洒出自己的鲜血吧！	空栏	<color=ff0000>敌方队伍</color>：<color=ff7b02>Skill量表充能速度</color><color=ffc400>↑</color>\<color=ff7b02>弱点防御</color><color=ffc400>↓</color>，<color=ff7b02>弱点攻击</color><color=ffc400>↑</color>
