// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	Invitation	From Death		
380016	Lv.16	Search for Paradise	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380017	Lv.17	Search for Paradise	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380018	Lv.18	Search for Paradise	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380019	Lv.19	Search for Paradise	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380020	Lv.20	Search for Paradise	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380021	Lv.21	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380022	Lv.22	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380023	Lv.23	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380024	Lv.24	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380025	Lv.25	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380026	Lv.26	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380027	Lv.27	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380028	Lv.28	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380029	Lv.29	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380030	Lv.30	Saw You in a Dream	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
380031	Lv.31	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380032	Lv.32	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380033	Lv.33	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380034	Lv.34	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380035	Lv.35	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380036	Lv.36	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380037	Lv.37	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380038	Lv.38	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380039	Lv.39	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>,<color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>
380040	Lv.40	The Soul Seduced by the Love Potion	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color> <color=ffc400>↑</color>, <color=ff7b02>Debuff EVA</color> <color=ffc400>↑</color>,<color=ff7b02>Debuff Duration</color> <color=ffc400>↓</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite)</color> & <color=ff7b02>Time-based Debuffs</color>\<color=ff0000>Allies (except Wood Type):</color> <color=ff7b02>Decrease CRT Rate <color=ffc400>↓</color>
3900	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
390001	Lv.1	Bluffs and Madness	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390002	Lv.2	Bluffs and Madness	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390003	Lv.3	Bluffs and Madness	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390004	Lv.4	Bluffs and Madness	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390005	Lv.5	Bluffs and Madness	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390006	Lv.6	You can be the Archfiend	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390007	Lv.7	You can be the Archfiend	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390008	Lv.8	You can be the Archfiend	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390009	Lv.9	You can be the Archfiend	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390010	Lv.10	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390011	Lv.11	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390012	Lv.12	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390013	Lv.13	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390014	Lv.14	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390015	Lv.15	Master-Slaying Demon	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390016	Lv.16	Demon Hunting	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390017	Lv.17	Demon Hunting	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390018	Lv.18	Demon Hunting	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390019	Lv.19	Demon Hunting	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390020	Lv.20	Demon Hunting	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390021	Lv.21	The Monster Who Reigns	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390022	Lv.22	The Monster Who Reigns	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390023	Lv.23	The Monster Who Reigns	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390024	Lv.24	The Monster Who Reigns	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390025	Lv.25	The Monster Who Reigns	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390026	Lv.26	Potentate of Petrification	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390027	Lv.27	Potentate of Petrification	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390028	Lv.28	Potentate of Petrification	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390029	Lv.29	Potentate of Petrification	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390030	Lv.30	Potentate of Petrification	BLANK	<color=ff0000>Enemy Team</color> has <color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
390031	Lv.31	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390032	Lv.32	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390033	Lv.33	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390034	Lv.34	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390035	Lv.35	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390036	Lv.36	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390037	Lv.37	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390038	Lv.38	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390039	Lv.39	The Bodhisattva Who Saves the World	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>
390040	Lv.40	Demon, Do Not Pray to Buddha	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Skill Gauge Charge Speed</color> <color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>\<color=ff7b02>Nullify Disable Debuffs (Petrify, Silence, Confuse, Stun, Sleep, Smite)</color> & <color=ff7b02>Time-Based Debuffs</color>
4000	Ragna Break	The Infernal Realm's gate opens, and old gods descend.		
400001	Lv.1	Battle Preparations Complete	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400002	Lv.2	Battle Preparations Complete	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400003	Lv.3	Battle Preparations Complete	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400004	Lv.4	Battle Preparations Complete	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400005	Lv.5	Battle Preparations Complete	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400006	Lv.6	Upright and Hot-Blooded Hero	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400007	Lv.7	Upright and Hot-Blooded Hero	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400008	Lv.8	Upright and Hot-Blooded Hero	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400009	Lv.9	Upright and Hot-Blooded Hero	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400010	Lv.10	Upright and Hot-Blooded Hero	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400011	Lv.11	No Need for Potions	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400012	Lv.12	No Need for Potions	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400013	Lv.13	No Need for Potions	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400014	Lv.14	No Need for Potions	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400015	Lv.15	No Need for Potions	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400016	Lv.16	Love Before Swimsuits	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400017	Lv.17	Love Before Swimsuits	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400018	Lv.18	Love Before Swimsuits	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400019	Lv.19	Love Before Swimsuits	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400020	Lv.20	Love Before Swimsuits	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400021	Lv.21	Country Ball	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400022	Lv.22	Country Ball	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400023	Lv.23	Country Ball	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400024	Lv.24	Country Ball	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400025	Lv.25	Country Ball	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400026	Lv.26	Flower in Full Bloom	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400027	Lv.27	Flower in Full Bloom	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400028	Lv.28	Flower in Full Bloom	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400029	Lv.29	Flower in Full Bloom	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400030	Lv.30	Flower in Full Bloom	BLANK	<color=ff0000>Enemy Team: </color><color=ff7b02>Weak Point DEF</color> <color=ffc400>↓</color>
400031	Lv.31	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400032	Lv.32	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400033	Lv.33	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400034	Lv.34	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400035	Lv.35	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400036	Lv.36	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400037	Lv.37	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
400038	Lv.38	Romeo's Sword	BLANK	<color=ff0000>For Enemy Team</color>: <color=ff7b02>Skill Gauge Charge Speed</color><color=ffc400>↑</color>\<color=ff7b02>Weak Point DEF</color><color=ffc400>↓</color>, <color=ff7b02>Weak Point ATK</color><color=ffc400>↑</color>
