// key	SPECIAL_RAID_NAME_	SPECIAL_RAID_SECOND_NAME_	SPECIAL_RAID_LOCATION_DESC_	SPECIAL_RAID_BUFF_
10000	การเชื้อเชิญ	จากความตาย		
3900	แร็กนาเบรค	ประตูแห่งโลกปีศาจเปิดออก และเหล่าเทพเจ้าองค์เก่าก็ปรากฏตัว		
390001	เลเวล 1	การหลอกลวงและความบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390002	เลเวล 2	การหลอกลวงและความบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390003	เลเวล 3	การหลอกลวงและความบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390004	เลเวล 4	การหลอกลวงและความบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390005	เลเวล 5	การหลอกลวงและความบ้าคลั่ง	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390006	เลเวล 6	เจ้าสามารถเป็นราชาปีศาจได้	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390007	เลเวล 7	เจ้าสามารถเป็นราชาปีศาจได้	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390008	เลเวล 8	เจ้าสามารถเป็นราชาปีศาจได้	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390009	เลเวล 9	เจ้าสามารถเป็นราชาปีศาจได้	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390010	เลเวล 10	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390011	เลเวล 11	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390012	เลเวล 12	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390013	เลเวล 13	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390014	เลเวล 14	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390015	เลเวล 15	ปีศาจผู้พิฆาตมาสเตอร์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390016	เลเวล 16	การล่าปีศาจ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390017	เลเวล 17	การล่าปีศาจ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390018	เลเวล 18	การล่าปีศาจ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390019	เลเวล 19	การล่าปีศาจ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390020	เลเวล 20	การล่าปีศาจ	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390021	เลเวล 21	ปีศาจผู้ครองบัลลังก์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390022	เลเวล 22	ปีศาจผู้ครองบัลลังก์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390023	เลเวล 23	ปีศาจผู้ครองบัลลังก์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390024	เลเวล 24	ปีศาจผู้ครองบัลลังก์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390025	เลเวล 25	ปีศาจผู้ครองบัลลังก์	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390026	เลเวล 26	เจ้าแห่งคำสาปให้เป็นหิน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390027	เลเวล 27	เจ้าแห่งคำสาปให้เป็นหิน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390028	เลเวล 28	เจ้าแห่งคำสาปให้เป็นหิน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390029	เลเวล 29	เจ้าแห่งคำสาปให้เป็นหิน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390030	เลเวล 30	เจ้าแห่งคำสาปให้เป็นหิน	ว่าง	<color=ff0000>ทีมศัตรู</color>มี<color=ff7b02>พลังป้องกันจุดอ่อน</color> <color=ffc400>↓</color>
390031	เลเวล 31	พระโพธิสัตว์ผู้มาโปรดโลก	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
390032	เลเวล 32	พระโพธิสัตว์ผู้มาโปรดโลก	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
390033	เลเวล 33	พระโพธิสัตว์ผู้มาโปรดโลก	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
390034	เลเวล 34	พระโพธิสัตว์ผู้มาโปรดโลก	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
390035	เลเวล 35	พระโพธิสัตว์ผู้มาโปรดโลก	ว่าง	<color=ff0000>สำหรับทีมศัตรู</color>: <color=ff7b02>ความเร็วในการชาร์จเกจสกิล</color><color=ffc400>↑</color>\<color=ff7b02>พลังป้องกันจุดอ่อน</color><color=ffc400>↓</color>
